0x000b83ed6156156092f63c835237c88fd45fc189,10000000000000000000
0x001979b7517d9e5c6326d43a3fb842c1256c251a,862895000000000000000
0x000a1c9145b73cf46993fd810ab6773135742896,5000000000000000000
0x001866ae5b3de6caa5a51543fd9fb64f524f5478,59113472
0x00181f733b2624dd87c2264d8df138dd2389eed7,5000000000000000000
0x000dea9cf9c7a650557ef8552ac8a38e6a404a57,2982000000000000000000
0x000354015865e6a7f83b8973418c9a0cf6b6da3c,5000000000000000000
0x000029c8bf6f0790f2bbc8afee6726e2b554a58e,5000000000000000000
0x0000106e912ae7bb1e72e9d8ff76f6252376a60e,5000000000000000000
0x00287b0739f523e7f48c6abaee79d46107c10d50,5000000000000000000
0x0000f7f39325076881e5fc566e99595542532ae2,5000000000000000000
0x001f8d457aba3b535c30d3d3625f6942a80b9d9e,5000000000000000000
0x000e2efc022f5981b6ac8b05d75c97bc809b0fb0,5000000000000000000
0x00000a94230f3a5cd61bb0a3b39767e0684f7234,5000000000000000000
0x0007c8219517d91d0054c4ceba8d2ef68cb5819a,5000000000000000000
0x002f331dd9949283c6f9f9b1833dfcdcba874740,5000000000000000000
0x0033d91f617bcc7289c030de7c67c2870abaa27d,5000000000000000000
0x001ae46d19350442537900992541d2c285fe78c8,766332584170000000000
0x000ddfc9c219bfc79e2c15840d6afb1d9881e19e,5000000000000000000
0x00127429872a9566855c52c2921314b0ee311dff,5000000000000000000
0x0013aa2fb5ec916660b38f1d53d4fc9bf8ef8a84,5000000000000000000
0x0015106ff1a5146ebdd9eb8aafe364d4155f07d2,5000000000000000000
0x0038c23ee5ea4d1db0fc8deb8e9d6e52660988c0,3000990000000000000000
0x001022afb290a58be473cd352ff659d8846bb23c,5000000000000000000
0x001e067f96ae728d9a035032973dfa4b5c1fcc84,526461000000000000000
0x003da6c4b5cde437410862e6af3fb9007bbe9f3b,5000000000000000000
0x002e63b969ecc547aee74447b32829977f1e4659,5000000000000000000
0x003ea3556bb0720913548a1e14e5e583269f4027,5000000000000000000
0x0012e6bbcc64a1f2dc0e272c688cafb5596dfc35,5000000000000000000
0x004bf53f4e6f736b75caf3bb7a317c40bdb23725,10000000000000000000
0x004cf3aba9110421be9b5d457c00a14aec4f3f05,5000000000000000000
0x001eebfce7407c37cc4f02074a79093363995c36,100000000000000000
0x002b163198309c99255e306483d0f8e539bfb418,5000000000000000000
0x0052ffc06bf0d279fc5273d249e28db392cd0ade,5000000000000000000
0x002adf53cdc195115ec51d4eb2e754bf9e13e5bd,5000000000000000000
0x0031b1f07f9940f6ef9808f9f94113369f48946a,5000000000000000000
0x00401693072f65ba25ee9c7df597019d6e1a1f2c,10000000000
0x003cf0fb507d8781c838c06d2438ca430cfd1d6c,5000000000000000000
0x003e778993c1079fe0b6d5d3b8d8598c117a4b58,1
0x006447803c71f7181a01fa3ba6b61d5ac38bb5c1,5000000000000000000
0x0068321675867f836c85909586baddf4d02210e9,10000000000000000000
0x00408f15bf50af7758e59a1016d18ea5f23fa3cd,5000000000000000000
0x006ada1979507cc77a57853b51726d9f2af23570,5000000000000000000
0x001d2d71ddc6f7e6640d93bf9aa619cdc064762a,5000000000000000000
0x0007eb94216b367a087cfa248cdb12d9ddd65a1f,5000000000000000000
0x005705952ea259375b88f13467d5abdd82f9ad90,5000000000000000000
0x006d38faa9c5086f447d711d652d5179f3a4ce5e,10000000000000000000
0x0031845bb5d7fcf490afbc7608321b2af13aa245,5000000000000000000
0x004851ef8f1fca46d3bf340fbdbdbecd498417ae,10000000000000000000
0x006ea4fe015a3401690531432fdd2454d78f5f68,5000000000000000000
0x00594a478606ff23ccb41c84b87b2389999c5d3d,39999962084
0x00511bcb0886882d88d41b5e40ec5a3437961c75,90000000262144
0x004988acd23524303b999a6074424adf3f929ea1,10000000000000000000
0x0053b1b43e60b0a8a46c117f2deb590c5886cacb,5000000000000000000
0x0050abfaf0c18d2c851a7c39c5be516ce452e36e,5000000000000000000
0x0063d75237d3bbfb819e075fc393676249d2d928,5000000000000000000
0x005ee33762b213afcea5d294b14f005b00624661,5000000000000000000
0x006a4b7851f1535793047a58d41ed9af1203c2a8,5000000000000000000
0x00875423fd6d2564224bd7e691f3e129fa4849a7,5000000000000000000
0x0164f8914a464bf3b0ff065a517984250cebbaf7,2020000000000000
0x005a1e9da3f04e5c46db2659115fee196a8b890b,5000000000000000000
0x006544139d710817d541392e57dc69bcbefbd773,10000000000000000000
0x0169edc5821928f9b8e29462e0e9261395eefbf4,5000000000000000000
0x005a4dd191696aaa1858e74879781ba27329d738,5000000000000000000
0x0166ec63a026a9eaed4a39b172f56019c1d52cde,52235287821710990065664
0x006e404249725e44fd00eb8fab7e17101d35cb00,1055936000000000000000
0x002cb3488717508c9e92a07e8dced8ec16183e1e,5000000000000000000
0x004dcb07634e69503d1283fe58c1f118d47abcab,5000000000000000000
0x007381f714eebe6acfc65a4e388ac94b891a42ba,100000000000000
0x008dd24011c9eb864f54ac39c1dc6e10ed7b2470,5000000000000000000
0x009aabfbddb96a0cf33273e1495c7536aa4847b8,5000000000000000000
0x00077485e6ce60531f9766726141fa3debbcdcac,5000000000000000000
